,SequenceA,SequenceB,Similarity,Complementarity
28047,117,201,3,2
28048,117,202,3,3
28049,117,203,2,2
28050,117,204,1,3
28051,117,205,2,2
28052,117,206,3,2
28053,117,207,4,3
28054,117,208,0,2
28055,117,209,6,2
28056,117,210,0,2
28057,117,211,1,5
28058,117,212,2,4
28059,117,213,2,5
28060,117,214,1,2
28061,117,215,2,5
28062,117,216,3,3
28063,117,217,3,3
28064,117,218,2,3
28065,117,219,1,3
28066,117,220,2,3
28067,117,221,2,2
28068,117,222,0,2
28069,117,223,3,1
28070,117,224,0,2
28071,117,225,2,3
28072,117,226,2,2
28073,117,227,4,3
28074,117,228,0,2
28075,117,229,3,3
28076,117,230,3,1
28077,117,231,0,2
28078,117,232,3,1
28079,117,233,3,3
28080,117,234,0,2
28081,117,235,0,2
28082,117,236,1,1
28083,117,237,3,1
28084,118,0,2,2
28085,118,1,4,2
28086,118,2,0,2
28087,118,3,2,3
28088,118,4,0,2
28089,118,5,2,2
28090,118,6,5,2
28091,118,7,3,2
28092,118,8,2,2
28093,118,9,3,3
28094,118,10,5,2
28095,118,11,4,2
28096,118,12,3,2
28097,118,13,2,2
28098,118,14,3,3
28099,118,15,0,2
28100,118,16,2,3
28101,118,17,2,2
28102,118,18,1,5
28103,118,19,3,1
28104,118,20,3,3
28105,118,21,1,3
28106,118,22,3,4
28107,118,23,2,2
28108,118,24,2,4
28109,118,25,3,1
28110,118,26,0,2
28111,118,27,2,2
28112,118,28,3,1
28113,118,29,4,3
28114,118,30,3,2
28115,118,31,2,2
28116,118,32,3,4
28117,118,33,2,1
28118,118,34,1,2
28119,118,35,4,3
28120,118,36,0,2
28121,118,37,3,2
28122,118,38,4,2
28123,118,39,2,2
28124,118,40,2,5
28125,118,41,4,4
28126,118,42,0,2
28127,118,43,2,2
28128,118,44,3,2
28129,118,45,4,5
28130,118,46,2,1
28131,118,47,2,3
28132,118,48,2,1
28133,118,49,3,4
28134,118,50,0,2
28135,118,51,2,3
28136,118,52,2,2
28137,118,53,2,1
28138,118,54,2,3
28139,118,55,2,2
28140,118,56,2,2
28141,118,57,4,1
28142,118,58,1,1
28143,118,59,3,4
28144,118,60,2,2
28145,118,61,3,2
28146,118,62,3,3
28147,118,63,3,2
28148,118,64,0,2
28149,118,65,0,2
28150,118,66,2,2
28151,118,67,2,2
28152,118,68,5,3
28153,118,69,2,3
28154,118,70,0,2
28155,118,71,5,5
28156,118,72,3,1
28157,118,73,2,2
28158,118,74,2,2
28159,118,75,3,1
28160,118,76,1,3
28161,118,77,4,2
28162,118,78,1,4
28163,118,79,3,5
28164,118,80,3,2
28165,118,81,5,3
28166,118,82,3,3
28167,118,83,2,3
28168,118,84,2,4
28169,118,85,1,4
28170,118,86,2,2
28171,118,87,2,1
28172,118,88,3,2
28173,118,89,4,4
28174,118,90,4,2
28175,118,91,2,1
28176,118,92,3,4
28177,118,93,3,3
28178,118,94,4,2
28179,118,95,3,1
28180,118,96,2,4
28181,118,97,2,3
28182,118,98,4,4
28183,118,99,4,5
28184,118,100,3,2
28185,118,101,2,4
28186,118,102,7,3
28187,118,103,2,2
28188,118,104,4,2
28189,118,105,0,2
28190,118,106,2,4
28191,118,107,3,2
28192,118,108,2,2
28193,118,109,2,4
28194,118,110,2,4
28195,118,111,1,3
28196,118,112,1,3
28197,118,113,0,2
28198,118,114,3,2
28199,118,115,3,2
28200,118,116,0,2
28201,118,117,0,2
28202,118,118,0,2
28203,118,119,2,1
28204,118,120,3,3
28205,118,121,1,1
28206,118,122,0,2
28207,118,123,2,3
28208,118,124,2,2
28209,118,125,0,2
28210,118,126,0,2
28211,118,127,4,2
28212,118,128,2,2
28213,118,129,2,2
28214,118,130,3,4
28215,118,131,3,3
28216,118,132,4,2
28217,118,133,0,2
28218,118,134,2,4
28219,118,135,3,2
28220,118,136,5,2
28221,118,137,2,3
28222,118,138,2,3
28223,118,139,4,2
28224,118,140,4,2
28225,118,141,1,4
28226,118,142,4,4
28227,118,143,2,1
28228,118,144,1,1
28229,118,145,0,2
28230,118,146,2,4
28231,118,147,2,4
28232,118,148,2,3
28233,118,149,2,3
28234,118,150,4,2
28235,118,151,3,1
28236,118,152,3,1
28237,118,153,2,4
28238,118,154,2,2
28239,118,155,2,2
28240,118,156,3,3
28241,118,157,4,3
28242,118,158,3,3
28243,118,159,1,1
28244,118,160,2,2
28245,118,161,2,3
28246,118,162,2,3
28247,118,163,2,2
28248,118,164,2,1
28249,118,165,6,2
28250,118,166,3,3
28251,118,167,2,3
28252,118,168,2,3
28253,118,169,4,2
28254,118,170,3,3
28255,118,171,0,2
28256,118,172,2,1
28257,118,173,3,5
28258,118,174,2,2
28259,118,175,3,3
28260,118,176,2,2
28261,118,177,3,2
28262,118,178,5,2
28263,118,179,1,1
28264,118,180,2,2
28265,118,181,1,2
28266,118,182,2,2
28267,118,183,3,2
28268,118,184,4,1
28269,118,185,3,3
28270,118,186,3,5
28271,118,187,5,4
28272,118,188,0,2
28273,118,189,0,2
28274,118,190,3,2
28275,118,191,3,1
28276,118,192,2,3
28277,118,193,1,3
28278,118,194,3,2
28279,118,195,2,3
28280,118,196,3,3
28281,118,197,2,2
28282,118,198,2,1
28283,118,199,4,3
28284,118,200,4,2
28285,118,201,4,3
28286,118,202,6,2
28287,118,203,1,3
28288,118,204,2,5
28289,118,205,2,3
28290,118,206,3,3
28291,118,207,4,2
28292,118,208,0,2
28293,118,209,3,1
28294,118,210,0,2
28295,118,211,2,3
28296,118,212,2,2
28297,118,213,1,3
28298,118,214,3,1
28299,118,215,2,3
28300,118,216,2,2
28301,118,217,3,4
28302,118,218,2,4
28303,118,219,2,2
28304,118,220,3,1
28305,118,221,3,2
28306,118,222,0,2
28307,118,223,2,3
28308,118,224,0,1
28309,118,225,2,3
28310,118,226,2,1
28311,118,227,4,3
28312,118,228,0,2
28313,118,229,4,1
28314,118,230,2,3
28315,118,231,0,2
28316,118,232,1,2
28317,118,233,3,5
28318,118,234,0,2
28319,118,235,0,2
28320,118,236,4,4
28321,118,237,0,3
28322,119,0,1,1
28323,119,1,0,1
28324,119,2,2,2
28325,119,3,0,1
28326,119,4,3,2
28327,119,5,0,1
28328,119,6,4,1
28329,119,7,4,6
28330,119,8,2,3
28331,119,9,2,2
28332,119,10,0,1
28333,119,11,3,1
28334,119,12,2,2
28335,119,13,1,2
28336,119,14,2,3
28337,119,15,2,1
28338,119,16,0,1
28339,119,17,2,3
28340,119,18,1,3
28341,119,19,2,2
28342,119,20,2,4
28343,119,21,1,2
28344,119,22,2,3
28345,119,23,2,2
28346,119,24,3,4
28347,119,25,3,1
28348,119,26,4,2
28349,119,27,2,5
28350,119,28,2,2
28351,119,29,3,3
28352,119,30,2,1
28353,119,31,4,5
28354,119,32,2,3
28355,119,33,2,1
28356,119,34,1,2
28357,119,35,3,3
28358,119,36,1,3
28359,119,37,2,3
28360,119,38,4,1
28361,119,39,2,2
28362,119,40,1,3
28363,119,41,2,2
28364,119,42,2,2
28365,119,43,2,4
28366,119,44,1,2
28367,119,45,3,4
28368,119,46,2,1
28369,119,47,2,3
28370,119,48,2,1
28371,119,49,3,2
28372,119,50,2,2
28373,119,51,2,4
28374,119,52,0,1
28375,119,53,2,1
28376,119,54,1,3
28377,119,55,2,1
28378,119,56,4,1
28379,119,57,0,1
28380,119,58,5,1
28381,119,59,2,3
28382,119,60,0,1
28383,119,61,0,1
28384,119,62,3,2
28385,119,63,1,2
28386,119,64,2,1
28387,119,65,2,3
28388,119,66,2,3
28389,119,67,2,1
28390,119,68,3,3
28391,119,69,0,1
28392,119,70,2,3
28393,119,71,4,2
28394,119,72,2,2
28395,119,73,0,1
28396,119,74,0,1
28397,119,75,2,1
28398,119,76,2,2
28399,119,77,2,1
28400,119,78,1,4
28401,119,79,2,7
28402,119,80,2,3
28403,119,81,4,2
28404,119,82,2,2
28405,119,83,1,2
28406,119,84,3,3
28407,119,85,2,3
28408,119,86,2,2
28409,119,87,1,5
28410,119,88,3,2
28411,119,89,1,2
28412,119,90,2,3
28413,119,91,2,1
28414,119,92,0,1
28415,119,93,3,2
28416,119,94,2,1
28417,119,95,2,1
28418,119,96,2,4
28419,119,97,0,1
28420,119,98,0,1
28421,119,99,3,3
28422,119,100,2,2
28423,119,101,4,2
28424,119,102,1,1
28425,119,103,5,2
28426,119,104,4,2
28427,119,105,2,2
28428,119,106,2,3
28429,119,107,1,1
28430,119,108,0,1
28431,119,109,4,4
28432,119,110,2,3
28433,119,111,0,1
28434,119,112,3,3
28435,119,113,2,3
28436,119,114,3,2
28437,119,115,2,1
28438,119,116,3,1
28439,119,117,3,2
28440,119,118,2,1
28441,119,119,0,1
28442,119,120,4,3
28443,119,121,1,1
28444,119,122,3,2
28445,119,123,0,1
28446,119,124,2,3
28447,119,125,5,1
28448,119,126,2,3
28449,119,127,4,1
28450,119,128,3,2
28451,119,129,0,1
28452,119,130,3,2
28453,119,131,2,3
28454,119,132,2,2
28455,119,133,1,1
28456,119,134,2,3
28457,119,135,0,1
28458,119,136,3,4
28459,119,137,2,2
28460,119,138,2,2
28461,119,139,3,3
28462,119,140,4,2
28463,119,141,2,3
28464,119,142,0,1
28465,119,143,2,1
28466,119,144,1,2
28467,119,145,2,2
28468,119,146,3,2
28469,119,147,3,4
28470,119,148,3,2
28471,119,149,0,1
28472,119,150,2,3
28473,119,151,2,1
28474,119,152,4,2
28475,119,153,3,1
28476,119,154,3,1
28477,119,155,4,2
28478,119,156,3,2
28479,119,157,7,4
28480,119,158,3,3
28481,119,159,1,2
28482,119,160,0,1
28483,119,161,1,4
28484,119,162,2,3
28485,119,163,2,1
28486,119,164,0,1
28487,119,165,2,2
28488,119,166,3,2
28489,119,167,2,2
28490,119,168,3,2
28491,119,169,4,3
28492,119,170,2,1
28493,119,171,3,2
28494,119,172,0,1
28495,119,173,5,1
28496,119,174,1,1
28497,119,175,1,3
28498,119,176,2,1
28499,119,177,4,4
28500,119,178,5,5
28501,119,179,1,1
28502,119,180,2,1
28503,119,181,1,1
28504,119,182,2,2
28505,119,183,3,4
28506,119,184,6,2
28507,119,185,4,3
28508,119,186,1,2
28509,119,187,1,5
28510,119,188,2,1
28511,119,189,2,6
28512,119,190,4,1
28513,119,191,3,2
28514,119,192,2,3
28515,119,193,1,3
28516,119,194,0,1
28517,119,195,4,3
28518,119,196,4,2
28519,119,197,3,2
28520,119,198,0,1
28521,119,199,2,3
28522,119,200,5,3
28523,119,201,2,2
28524,119,202,2,3
28525,119,203,1,1
28526,119,204,4,5
28527,119,205,3,3
28528,119,206,3,3
28529,119,207,3,3
28530,119,208,2,1
28531,119,209,3,1
28532,119,210,2,3
28533,119,211,1,2
28534,119,212,2,2
28535,119,213,0,1
28536,119,214,3,1
28537,119,215,2,3
28538,119,216,0,1
28539,119,217,2,3
28540,119,218,2,2
28541,119,219,2,2
28542,119,220,3,2
28543,119,221,0,1
28544,119,222,2,4
28545,119,223,3,3
28546,119,224,3,0
28547,119,225,3,3
28548,119,226,0,1
28549,119,227,4,2
28550,119,228,2,2
28551,119,229,2,2
28552,119,230,1,4
28553,119,231,2,1
28554,119,232,0,1
28555,119,233,3,2
28556,119,234,2,1
28557,119,235,4,2
28558,119,236,3,3
28559,119,237,0,0
28560,120,0,0,2
28561,120,1,4,3
28562,120,2,3,4
28563,120,3,2,3
28564,120,4,1,2
28565,120,5,2,2
28566,120,6,2,1
28567,120,7,3,2
28568,120,8,5,2
28569,120,9,6,2
28570,120,10,3,3
28571,120,11,0,2
28572,120,12,2,2
28573,120,13,2,1
28574,120,14,4,4
28575,120,15,2,2
28576,120,16,2,2
28577,120,17,2,2
28578,120,18,1,1
28579,120,19,2,1
28580,120,20,2,1
28581,120,21,1,2
28582,120,22,2,2
28583,120,23,2,1
28584,120,24,2,1
28585,120,25,3,3
28586,120,26,1,4
28587,120,27,4,2
28588,120,28,3,2
28589,120,29,2,2
28590,120,30,4,2
28591,120,31,3,4
28592,120,32,2,1
28593,120,33,2,1
28594,120,34,0,2
28595,120,35,4,5
28596,120,36,3,3
28597,120,37,3,4
28598,120,38,6,5
28599,120,39,3,3
28600,120,40,4,2
28601,120,41,2,4
28602,120,42,3,2
28603,120,43,1,2
28604,120,44,1,2
28605,120,45,0,2
28606,120,46,0,2
28607,120,47,3,4
28608,120,48,2,2
28609,120,49,4,4
28610,120,50,3,2
28611,120,51,4,4
28612,120,52,2,1
28613,120,53,0,2
28614,120,54,0,2
28615,120,55,4,5
28616,120,56,2,2
28617,120,57,2,1
28618,120,58,4,3
28619,120,59,3,3
28620,120,60,2,1
28621,120,61,3,3
28622,120,62,0,2
28623,120,63,3,1
28624,120,64,3,2
28625,120,65,3,5
28626,120,66,1,1
28627,120,67,3,2
28628,120,68,2,5
28629,120,69,2,3
28630,120,70,4,3
28631,120,71,3,3
28632,120,72,4,3
28633,120,73,1,2
28634,120,74,3,3
28635,120,75,2,1
28636,120,76,1,1
28637,120,77,3,2
28638,120,78,3,2
28639,120,79,4,2
28640,120,80,3,2
28641,120,81,3,2
28642,120,82,3,2
28643,120,83,3,2
28644,120,84,3,4
28645,120,85,2,2
28646,120,86,1,2
28647,120,87,0,2
28648,120,88,4,3
28649,120,89,5,2
28650,120,90,1,3
28651,120,91,4,2
28652,120,92,2,2
28653,120,93,3,3
28654,120,94,6,2
28655,120,95,0,2
28656,120,96,0,2
28657,120,97,2,3
28658,120,98,2,1
28659,120,99,1,3
28660,120,100,2,2
28661,120,101,1,3
28662,120,102,0,2
28663,120,103,0,2
28664,120,104,2,3
28665,120,105,3,2
28666,120,106,3,2
28667,120,107,2,1
28668,120,108,3,3
28669,120,109,3,2
28670,120,110,0,2
28671,120,111,2,1
28672,120,112,3,2
28673,120,113,3,3
28674,120,114,2,3
28675,120,115,3,2
28676,120,116,2,1
28677,120,117,1,1
28678,120,118,3,3
28679,120,119,4,3
28680,120,120,0,2
28681,120,121,0,2
28682,120,122,2,2
28683,120,123,3,3
28684,120,124,3,4
28685,120,125,1,2
28686,120,126,3,4
28687,120,127,2,1
28688,120,128,3,2
28689,120,129,5,7
28690,120,130,3,6
28691,120,131,0,2
28692,120,132,1,2
28693,120,133,2,5
28694,120,134,3,2
28695,120,135,2,1
28696,120,136,2,2
28697,120,137,4,3
28698,120,138,1,3
28699,120,139,2,2
28700,120,140,2,2
28701,120,141,4,2
28702,120,142,2,1
28703,120,143,3,2
28704,120,144,1,1
28705,120,145,2,3
28706,120,146,2,3
28707,120,147,2,3
28708,120,148,4,2
28709,120,149,2,3
28710,120,150,3,3
28711,120,151,3,2
28712,120,152,3,2
28713,120,153,1,4
28714,120,154,1,2
28715,120,155,3,2
28716,120,156,2,3
28717,120,157,2,5
28718,120,158,4,2
28719,120,159,2,1
28720,120,160,2,2
28721,120,161,2,2
28722,120,162,1,1
28723,120,163,4,3
28724,120,164,2,2
28725,120,165,2,4
28726,120,166,2,1
28727,120,167,4,3
28728,120,168,3,2
28729,120,169,2,2
28730,120,170,2,2
28731,120,171,3,2
28732,120,172,1,2
28733,120,173,2,4
28734,120,174,2,1
28735,120,175,2,2
28736,120,176,1,2
28737,120,177,8,2
28738,120,178,3,2
28739,120,179,2,2
28740,120,180,1,2
28741,120,181,1,2
28742,120,182,2,2
28743,120,183,4,3
28744,120,184,3,2
28745,120,185,2,5
28746,120,186,3,3
28747,120,187,3,2
28748,120,188,4,2
28749,120,189,4,3
28750,120,190,2,2
28751,120,191,2,1
28752,120,192,2,3
28753,120,193,2,3
28754,120,194,3,2
28755,120,195,3,4
28756,120,196,4,7
28757,120,197,4,2
28758,120,198,2,2
28759,120,199,3,2
28760,120,200,2,2
28761,120,201,3,2
28762,120,202,4,2
28763,120,203,1,3
28764,120,204,0,2
28765,120,205,3,3
28766,120,206,3,2
28767,120,207,3,2
28768,120,208,2,1
28769,120,209,2,3
28770,120,210,3,2
28771,120,211,0,2
28772,120,212,0,2
28773,120,213,3,3
28774,120,214,3,2
28775,120,215,4,4
28776,120,216,1,2
28777,120,217,2,2
28778,120,218,4,3
28779,120,219,0,2
28780,120,220,0,2
28781,120,221,4,2
28782,120,222,4,2
28783,120,223,0,2
28784,120,224,3,1
28785,120,225,3,2
28786,120,226,4,3
28787,120,227,3,2
28788,120,228,3,3
28789,120,229,3,2
28790,120,230,1,1
28791,120,231,2,1
28792,120,232,2,3
28793,120,233,3,3
28794,120,234,3,2
28795,120,235,4,4
28796,120,236,2,1
28797,120,237,2,2
28798,121,0,0,2
28799,121,1,3,3
28800,121,2,4,3
28801,121,3,3,4
28802,121,4,2,3
28803,121,5,2,2
28804,121,6,2,4
28805,121,7,1,1
28806,121,8,5,2
28807,121,9,2,2
28808,121,10,1,1
28809,121,11,0,2
28810,121,12,2,2
28811,121,13,3,2
28812,121,14,4,4
28813,121,15,2,3
28814,121,16,2,2
28815,121,17,1,2
28816,121,18,2,1
28817,121,19,1,1
28818,121,20,3,2
28819,121,21,3,1
28820,121,22,2,2
28821,121,23,2,3
28822,121,24,2,4
28823,121,25,2,3
28824,121,26,2,3
28825,121,27,4,3
28826,121,28,4,4
28827,121,29,3,2
28828,121,30,4,3
28829,121,31,2,4
28830,121,32,2,2
28831,121,33,1,4
28832,121,34,0,2
28833,121,35,3,4
28834,121,36,2,3
28835,121,37,4,3
28836,121,38,3,4
28837,121,39,2,2
28838,121,40,3,2
28839,121,41,3,3
28840,121,42,5,2
28841,121,43,2,3
28842,121,44,2,2
28843,121,45,0,2
28844,121,46,0,2
28845,121,47,4,2
28846,121,48,3,4
28847,121,49,2,2
28848,121,50,5,3
28849,121,51,3,2
28850,121,52,2,2
28851,121,53,0,2
28852,121,54,0,2
28853,121,55,2,5
28854,121,56,1,1
28855,121,57,1,1
28856,121,58,2,6
28857,121,59,3,3
28858,121,60,2,3
28859,121,61,3,2
28860,121,62,0,2
28861,121,63,1,1
28862,121,64,2,4
28863,121,65,2,4
28864,121,66,1,1
28865,121,67,1,1
28866,121,68,2,3
28867,121,69,2,3
28868,121,70,2,5
28869,121,71,4,3
28870,121,72,4,4
28871,121,73,2,2
28872,121,74,1,1
28873,121,75,2,2
28874,121,76,1,1
28875,121,77,3,3
28876,121,78,2,2
28877,121,79,4,5
28878,121,80,4,3
28879,121,81,2,5
28880,121,82,2,2
28881,121,83,2,5
28882,121,84,4,2
28883,121,85,2,2
28884,121,86,1,1
28885,121,87,0,2
28886,121,88,4,3
28887,121,89,3,4
28888,121,90,2,3
28889,121,91,2,2
28890,121,92,2,3
28891,121,93,2,2
28892,121,94,2,2
28893,121,95,0,2
28894,121,96,0,2
28895,121,97,3,2
28896,121,98,3,2
28897,121,99,2,3
28898,121,100,3,4
28899,121,101,2,3
28900,121,102,0,2
28901,121,103,0,2
28902,121,104,2,2
28903,121,105,1,1
28904,121,106,5,3
28905,121,107,2,3
28906,121,108,5,3
28907,121,109,1,1
28908,121,110,0,2
28909,121,111,3,2
28910,121,112,3,2
28911,121,113,2,3
28912,121,114,3,2
28913,121,115,2,2
28914,121,116,3,2
28915,121,117,2,3
28916,121,118,1,1
28917,121,119,1,1
28918,121,120,0,2
28919,121,121,0,2
28920,121,122,3,3
28921,121,123,4,2
28922,121,124,2,2
28923,121,125,2,3
28924,121,126,3,3
28925,121,127,2,2
28926,121,128,4,2
28927,121,129,1,1
28928,121,130,2,3
28929,121,131,0,2
28930,121,132,2,2
28931,121,133,3,2
28932,121,134,2,4
28933,121,135,2,4
28934,121,136,1,1
28935,121,137,4,3
28936,121,138,2,2
28937,121,139,2,2
28938,121,140,2,4
28939,121,141,4,2
28940,121,142,2,4
28941,121,143,5,3
28942,121,144,2,3
28943,121,145,3,2
28944,121,146,1,1
28945,121,147,2,2
28946,121,148,3,4
28947,121,149,2,4
28948,121,150,3,3
28949,121,151,4,3
28950,121,152,5,4
28951,121,153,2,2
28952,121,154,1,2
28953,121,155,2,3
28954,121,156,2,4
28955,121,157,3,2
28956,121,158,2,2
28957,121,159,3,2
28958,121,160,2,4
28959,121,161,1,1
28960,121,162,1,1
28961,121,163,4,3
28962,121,164,2,2
28963,121,165,3,3
28964,121,166,3,3
28965,121,167,4,3
28966,121,168,2,2
28967,121,169,3,2
28968,121,170,2,2
28969,121,171,2,5
28970,121,172,2,2
28971,121,173,2,2
28972,121,174,2,3
28973,121,175,2,1
28974,121,176,1,2
28975,121,177,2,3
28976,121,178,2,4
28977,121,179,1,1
28978,121,180,1,1
28979,121,181,5,3
28980,121,182,2,3
28981,121,183,3,3
28982,121,184,2,5
28983,121,185,2,3
28984,121,186,2,4
28985,121,187,2,2
28986,121,188,2,3
28987,121,189,4,3
28988,121,190,2,1
28989,121,191,1,1
28990,121,192,3,2
28991,121,193,1,1
28992,121,194,4,3
28993,121,195,1,1
28994,121,196,2,3
28995,121,197,3,2
28996,121,198,2,4
28997,121,199,4,2
28998,121,200,2,3
28999,121,201,3,4
29000,121,202,2,3
29001,121,203,3,1
29002,121,204,0,2
29003,121,205,2,4
29004,121,206,2,3
29005,121,207,3,3
29006,121,208,3,3
29007,121,209,2,4
29008,121,210,2,3
29009,121,211,0,2
29010,121,212,0,2
29011,121,213,2,3
29012,121,214,2,4
29013,121,215,3,2
29014,121,216,2,3
29015,121,217,2,2
29016,121,218,2,5
29017,121,219,0,2
29018,121,220,0,2
29019,121,221,4,3
29020,121,222,2,2
29021,121,223,0,2
29022,121,224,3,1
29023,121,225,2,4
29024,121,226,3,3
29025,121,227,2,4
29026,121,228,4,4
29027,121,229,3,4
29028,121,230,2,3
29029,121,231,2,3
29030,121,232,2,3
29031,121,233,2,2
29032,121,234,2,4
29033,121,235,2,2
29034,121,236,2,4
29035,121,237,2,1
29036,122,0,3,5
29037,122,1,2,3
29038,122,2,0,4
29039,122,3,2,3
29040,122,4,0,4
29041,122,5,4,2
29042,122,6,2,2
29043,122,7,2,2
29044,122,8,2,2
29045,122,9,2,2
29046,122,10,3,2
29047,122,11,2,2
29048,122,12,5,4
29049,122,13,3,3
29050,122,14,7,3
29051,122,15,0,4
29052,122,16,2,2
29053,122,17,2,2
29054,122,18,3,2
29055,122,19,3,2
29056,122,20,3,3
29057,122,21,2,3
29058,122,22,4,3
29059,122,23,2,2
29060,122,24,3,2
29061,122,25,4,3
29062,122,26,0,4
29063,122,27,2,2
29064,122,28,3,3
29065,122,29,2,2
29066,122,30,2,3
29067,122,31,2,2
29068,122,32,3,2
29069,122,33,2,3
29070,122,34,5,4
29071,122,35,2,2
29072,122,36,0,4
29073,122,37,2,2
29074,122,38,2,2
29075,122,39,3,4
29076,122,40,3,3
29077,122,41,3,4
29078,122,42,0,4
29079,122,43,2,2
29080,122,44,3,2
29081,122,45,3,4
29082,122,46,2,2
29083,122,47,2,3
29084,122,48,3,3
29085,122,49,3,3
29086,122,50,0,4
29087,122,51,2,5
29088,122,52,2,2
29089,122,53,2,2
29090,122,54,3,3
29091,122,55,2,3
29092,122,56,2,3
29093,122,57,2,3
29094,122,58,3,3
29095,122,59,3,2
29096,122,60,4,2
29097,122,61,2,2
29098,122,62,2,4
29099,122,63,3,3
29100,122,64,0,4
29101,122,65,0,4
29102,122,66,2,3
29103,122,67,2,2
29104,122,68,4,2
29105,122,69,2,3
29106,122,70,0,4
29107,122,71,3,3
29108,122,72,3,2
29109,122,73,2,3
29110,122,74,2,3
29111,122,75,2,2
29112,122,76,2,4
29113,122,77,2,4
29114,122,78,3,2
29115,122,79,5,2
29116,122,80,2,3
29117,122,81,3,3
29118,122,82,3,3
29119,122,83,2,3
29120,122,84,3,2
29121,122,85,3,1
29122,122,86,3,2
29123,122,87,3,3
29124,122,88,2,2
29125,122,89,2,3
29126,122,90,4,6
29127,122,91,5,3
29128,122,92,2,3
29129,122,93,3,4
29130,122,94,3,4
29131,122,95,3,3
29132,122,96,2,5
29133,122,97,2,2
29134,122,98,4,3
29135,122,99,3,2
29136,122,100,2,2
29137,122,101,2,5
29138,122,102,2,3
29139,122,103,2,2
29140,122,104,3,2
29141,122,105,0,4
29142,122,106,2,3
29143,122,107,3,2
29144,122,108,3,3
29145,122,109,2,2
29146,122,110,3,3
29147,122,111,2,3
29148,122,112,3,1
29149,122,113,0,4
29150,122,114,5,2
29151,122,115,2,3
29152,122,116,0,4
29153,122,117,0,4
29154,122,118,0,4
29155,122,119,3,2
29156,122,120,2,2
29157,122,121,3,3
29158,122,122,0,4
29159,122,123,5,3
29160,122,124,2,2
29161,122,125,0,4
29162,122,126,0,4
29163,122,127,2,2
29164,122,128,3,2
29165,122,129,2,3
29166,122,130,2,2
29167,122,131,2,4
29168,122,132,2,2
29169,122,133,0,4
29170,122,134,2,2
29171,122,135,2,3
29172,122,136,3,2
29173,122,137,3,2
29174,122,138,4,3
29175,122,139,2,3
29176,122,140,4,3
29177,122,141,3,3
29178,122,142,2,2
29179,122,143,2,4
29180,122,144,3,3
29181,122,145,0,4
29182,122,146,3,4
29183,122,147,2,3
29184,122,148,2,3
29185,122,149,4,2
29186,122,150,3,3
29187,122,151,2,3
29188,122,152,2,3
29189,122,153,6,2
29190,122,154,4,2
29191,122,155,2,3
29192,122,156,3,3
29193,122,157,3,2
29194,122,158,3,2
29195,122,159,3,2
29196,122,160,2,3
29197,122,161,2,2
29198,122,162,2,4
29199,122,163,2,2
29200,122,164,2,3
29201,122,165,2,3
29202,122,166,3,5
29203,122,167,3,2
29204,122,168,3,3
29205,122,169,2,2
29206,122,170,2,2
29207,122,171,0,4
29208,122,172,2,3
29209,122,173,3,5
29210,122,174,3,2
29211,122,175,2,2
29212,122,176,3,2
29213,122,177,2,2
29214,122,178,2,2
29215,122,179,2,4
29216,122,180,3,3
29217,122,181,2,3
29218,122,182,2,2
29219,122,183,3,4
29220,122,184,3,3
29221,122,185,2,3
29222,122,186,3,4
29223,122,187,2,2
29224,122,188,0,4
29225,122,189,0,4
29226,122,190,2,4
29227,122,191,2,3
29228,122,192,2,2
29229,122,193,3,2
29230,122,194,2,2
29231,122,195,2,2
29232,122,196,3,2
29233,122,197,2,2
29234,122,198,2,2
29235,122,199,3,4
29236,122,200,3,2
29237,122,201,2,2
29238,122,202,2,4
29239,122,203,3,3
29240,122,204,2,2
29241,122,205,2,5
29242,122,206,2,2
29243,122,207,3,3
29244,122,208,0,4
29245,122,209,3,2
29246,122,210,0,4
29247,122,211,3,3
29248,122,212,4,2
29249,122,213,3,3
29250,122,214,2,3
29251,122,215,3,2
29252,122,216,4,6
29253,122,217,3,3
29254,122,218,3,3
29255,122,219,2,2
29256,122,220,2,2
29257,122,221,2,2
29258,122,222,0,4
29259,122,223,4,2
29260,122,224,0,3
29261,122,225,2,2
29262,122,226,3,3
29263,122,227,2,3
29264,122,228,0,4
29265,122,229,5,3
29266,122,230,2,2
29267,122,231,0,4
29268,122,232,3,2
29269,122,233,2,3
29270,122,234,0,4
29271,122,235,0,4
29272,122,236,2,2
29273,122,237,0,2
29274,123,0,3,4
29275,123,1,0,3
29276,123,2,3,2
29277,123,3,0,3
29278,123,4,2,2
29279,123,5,0,3
29280,123,6,2,2
29281,123,7,2,2
29282,123,8,2,2
29283,123,9,1,3
29284,123,10,0,3
29285,123,11,4,3
29286,123,12,2,3
29287,123,13,2,4
29288,123,14,4,1
29289,123,15,3,2
29290,123,16,0,3
29291,123,17,2,3
29292,123,18,1,2
29293,123,19,4,2
29294,123,20,3,3
29295,123,21,1,3
29296,123,22,2,2
29297,123,23,2,2
29298,123,24,3,2
29299,123,25,2,3
29300,123,26,1,2
29301,123,27,2,2
29302,123,28,4,4
29303,123,29,3,3
29304,123,30,4,4
29305,123,31,2,3
29306,123,32,2,3
29307,123,33,2,4
29308,123,34,3,3
29309,123,35,3,3
29310,123,36,2,1
29311,123,37,5,2
29312,123,38,2,3
29313,123,39,3,3
29314,123,40,2,2
29315,123,41,4,3
29316,123,42,2,3
